Iteration 0, Epoch 1, Loss: 7.53, Accuracy: 8.59, Val Loss: 3.78, Val Accuracy: 9.10
Iteration 3400, Epoch 9, Loss: 1.19, Accuracy: 60.75, Val Loss: 1.04, Val Accuracy: 63.50
Iteration 3600, Epoch 10, Loss: 1.06, Accuracy: 64.91, Val Loss: 1.16, Val Accuracy: 66.10
Iteration 3800, Epoch 10, Loss: 1.06, Accuracy: 65.21, Val Loss: 0.90, Val Accuracy: 69.70
Iteration 4000, Epoch 11, Loss: 1.08, Accuracy: 65.62, Val Loss: 1.22, Val Accuracy: 64.20
Iteration 4200, Epoch 11, Loss: 1.04, Accuracy: 66.70, Val Loss: 1.51, Val Accuracy: 62.20
Iteration 4400, Epoch 12, Loss: 1.05, Accuracy: 66.98, Val Loss: 1.13, Val Accuracy: 67.20
Iteration 4600, Epoch 13, Loss: 1.12, Accuracy: 65.94, Val Loss: 3.16, Val Accuracy: 59.40
Iteration 4800, Epoch 13, Loss: 1.13, Accuracy: 66.06, Val Loss: 1.05, Val Accuracy: 69.60
Iteration 5000, Epoch 14, Loss: 0.89, Accuracy: 70.85, Val Loss: 0.92, Val Accuracy: 71.60
Iteration 5200, Epoch 14, Loss: 0.94, Accuracy: 69.66, Val Loss: 0.94, Val Accuracy: 70.30
Iteration 5400, Epoch 15, Loss: 0.85, Accuracy: 72.42, Val Loss: 0.75, Val Accuracy: 74.20
Iteration 5600, Epoch 15, Loss: 0.95, Accuracy: 69.47, Val Loss: 0.93, Val Accuracy: 73.00
Iteration 5800, Epoch 16, Loss: 0.95, Accuracy: 68.67, Val Loss: 1.14, Val Accuracy: 71.70
Iteration 6000, Epoch 16, Loss: 0.91, Accuracy: 70.24, Val Loss: 0.80, Val Accuracy: 71.20
Iteration 6200, Epoch 17, Loss: 0.91, Accuracy: 70.56, Val Loss: 1.07, Val Accuracy: 70.20
Iteration 6400, Epoch 17, Loss: 0.86, Accuracy: 71.84, Val Loss: 0.76, Val Accuracy: 74.60
Iteration 6600, Epoch 18, Loss: 0.82, Accuracy: 73.52, Val Loss: 0.70, Val Accuracy: 76.10
Iteration 6800, Epoch 18, Loss: 0.84, Accuracy: 72.96, Val Loss: 0.86, Val Accuracy: 71.80
Iteration 7000, Epoch 19, Loss: 0.79, Accuracy: 74.26, Val Loss: 0.72, Val Accuracy: 74.40
Iteration 7200, Epoch 19, Loss: 0.77, Accuracy: 75.06, Val Loss: 0.66, Val Accuracy: 76.60
Iteration 7400, Epoch 20, Loss: 0.73, Accuracy: 76.13, Val Loss: 0.78, Val Accuracy: 75.80
Iteration 7600, Epoch 20, Loss: 0.73, Accuracy: 76.41, Val Loss: 0.80, Val Accuracy: 72.80
Iteration 7800, Epoch 21, Loss: 0.70, Accuracy: 77.08, Val Loss: 0.63, Val Accuracy: 78.10
Iteration 8000, Epoch 21, Loss: 0.69, Accuracy: 77.19, Val Loss: 0.66, Val Accuracy: 76.80
Iteration 8200, Epoch 22, Loss: 0.73, Accuracy: 76.32, Val Loss: 0.63, Val Accuracy: 77.30
Iteration 8400, Epoch 22, Loss: 0.71, Accuracy: 77.06, Val Loss: 0.67, Val Accuracy: 78.40
Iteration 8600, Epoch 23, Loss: 0.67, Accuracy: 77.84, Val Loss: 0.67, Val Accuracy: 78.20
Iteration 8800, Epoch 23, Loss: 0.75, Accuracy: 75.52, Val Loss: 0.79, Val Accuracy: 76.80
Iteration 9000, Epoch 24, Loss: 0.67, Accuracy: 77.66, Val Loss: 0.60, Val Accuracy: 79.40
Iteration 9200, Epoch 25, Loss: 0.66, Accuracy: 78.21, Val Loss: 0.70, Val Accuracy: 76.70
Iteration 9400, Epoch 25, Loss: 0.63, Accuracy: 79.24, Val Loss: 0.63, Val Accuracy: 79.40
Iteration 9600, Epoch 26, Loss: 0.56, Accuracy: 81.43, Val Loss: 0.55, Val Accuracy: 80.90
Iteration 9800, Epoch 26, Loss: 0.58, Accuracy: 80.97, Val Loss: 0.58, Val Accuracy: 78.90
Iteration 10000, Epoch 27, Loss: 0.60, Accuracy: 80.12, Val Loss: 0.61, Val Accuracy: 78.90
Iteration 10200, Epoch 27, Loss: 0.59, Accuracy: 80.61, Val Loss: 0.63, Val Accuracy: 80.10
Iteration 10400, Epoch 28, Loss: 0.56, Accuracy: 81.99, Val Loss: 0.55, Val Accuracy: 81.70
Iteration 10600, Epoch 28, Loss: 0.57, Accuracy: 81.10, Val Loss: 0.64, Val Accuracy: 79.70
Iteration 10800, Epoch 29, Loss: 0.61, Accuracy: 80.08, Val Loss: 0.59, Val Accuracy: 78.70
Iteration 11000, Epoch 29, Loss: 0.65, Accuracy: 78.81, Val Loss: 0.70, Val Accuracy: 78.10
